start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"5,10,0x7c01","7,9,0x709227840000",spaceship,3,5,5,8,7,6
"5,10,0x7c10","7,9,0x712223c10000",spaceship,3,5,5,8,7,6
"5,10,0x7c11","7,16,0xe143800000",spaceship,3,5,5,8,7,6
"5,10,0x7c21","8,17,0x6066060000",stable,0,5,5,7,8,5
"5,10,0x7c30","9,14,0x20381a198783800",spaceship,6,5,5,8,9,13
"5,10,0x7c31","8,56,0x0",extinct,0,5,5,7,8,9
"5,10,0x7e01","9,12,0x80e0b0cc3c0e000",spaceship,6,5,5,8,9,13
"5,10,0x7e10","8,21,0x666600000",stable,0,5,5,7,8,5
"5,10,0x7e11","8,56,0x0",extinct,0,5,5,7,8,9
"5,9,0x8001","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8002","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8003","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8004","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8005","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8006","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8007","6,26,0xe000",oscilator,2,5,5,7,6,4
"5,9,0x8008","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8009","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x800a","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x800b","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x800c","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x800d","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x800e","6,25,0x1c000",oscilator,2,5,5,7,6,4
"5,9,0x800f","6,20,0x312300",stable,0,5,5,7,6,3
"5,9,0x8010","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8011","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8012","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8013","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8014","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8015","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8016","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8017","7,31,0x38000",oscilator,2,5,5,7,7,4
"5,9,0x8018","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8019","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x801a","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x801b","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x801c","7,29,0xe0000",oscilator,2,5,5,7,7,4
"5,9,0x801d","7,29,0xe0000",oscilator,2,5,5,7,7,4
"5,9,0x801e","7,23,0x3090c00",stable,0,5,5,7,7,3
"5,9,0x801f","7,10,0x20e2aeea8e08",spaceship,2,5,5,8,7,5
"5,9,0x8021","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8022","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8023","6,21,0x6180",stable,0,5,5,6,6,2
"5,9,0x8024","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8025","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8026","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8027","7,24,0x1848600",stable,0,5,5,7,7,5
"5,9,0x8028","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8029","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x802a","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x802b","6,21,0x6180",stable,0,5,5,6,6,2
"5,9,0x802c","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x802d","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x802e","6,42,0x0",extinct,0,5,5,7,6,5
"5,9,0x802f","7,16,0xe224488e00",spaceship,3,5,5,8,7,7
"5,9,0x8030","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8031","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8032","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8033","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0x8034","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8035","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8036","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8037","8,28,0xc120c00",stable,0,5,5,7,8,5
"5,9,0x8038","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8039","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x803a","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x803b","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0x803c","7,29,0xe0000",oscilator,2,5,5,7,7,4
"5,9,0x803d","7,49,0x0",extinct,0,5,5,7,7,4
"5,9,0x803e","7,16,0x1848a0800",stable,0,5,5,7,7,6
"5,9,0x803f","8,20,0xc3c42602000",spaceship,2,5,5,8,8,8
"5,9,0x8041","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8042","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8043","6,21,0x6180",stable,0,5,5,6,6,2
"5,9,0x8044","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8045","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8048","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8049","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x804c","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x804d","6,20,0xc300",stable,0,5,5,6,6,2
"5,9,0x8050","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8051","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8054","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8055","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8058","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8059","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x805c","7,49,0x0",extinct,0,5,5,7,7,5
"5,9,0x805d","7,49,0x0",extinct,0,5,5,7,7,8
"5,9,0x8061","7,17,0x1848600",stable,0,5,5,6,7,4
"5,9,0x8081","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8082","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8083","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8084","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8085","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8086","6,20,0xc300",stable,0,5,5,6,6,2
"5,9,0x8087","6,20,0x312300",stable,0,5,5,7,6,4
"5,9,0x8088","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8089","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x808a","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x808b","6,20,0xc300",stable,0,5,5,6,6,2
"5,9,0x8090","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8091","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8092","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8093","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8098","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8099","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x809a","7,23,0x60c00",stable,0,5,5,6,7,2
"5,9,0x809b","7,17,0x82850400",stable,0,5,5,7,7,4
"5,9,0x80a1","6,20,0xe000",oscilator,2,5,5,6,6,4
"5,9,0x80a2","6,20,0xe000",oscilator,2,5,5,6,6,4
"5,9,0x80a3","6,21,0x6180",stable,0,5,5,6,6,4
"5,9,0x8101","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8102","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8103","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8104","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8105","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8106","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8107","6,42,0x0",extinct,0,5,5,7,6,5
"5,9,0x8108","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8109","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x810a","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x810b","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x810c","6,19,0x18600",stable,0,5,5,6,6,2
"5,9,0x810d","6,19,0x18600",stable,0,5,5,6,6,2
"5,9,0x810e","7,23,0x3090c00",stable,0,5,5,7,7,5
"5,9,0x810f","7,16,0xe224488e00",spaceship,3,5,5,8,7,7
"5,9,0x8110","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8111","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8112","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8113","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8114","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8115","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8116","7,23,0x60c00",stable,0,5,5,6,7,2
"5,9,0x8117","7,49,0x0",extinct,0,5,5,7,7,8
"5,9,0x8121","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8122","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8123","6,21,0x6180",stable,0,5,5,6,6,2
"5,9,0x8124","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8125","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8126","6,20,0xc300",stable,0,5,5,6,6,2
"5,9,0x8127","7,29,0x364488a08",spaceship,5,5,5,9,7,8
"5,9,0x8201","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8202","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8203","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8204","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8205","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8206","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8207","7,31,0x38000",oscilator,2,5,5,7,7,4
"5,9,0x8208","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8209","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x820a","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x820b","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x820c","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x820d","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x820e","7,49,0x0",extinct,0,5,5,7,7,5
"5,9,0x820f","7,17,0xc2428200",stable,0,5,5,7,7,6
"5,9,0x8210","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8211","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8212","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8213","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8214","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8215","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8216","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8217","7,49,0x0",extinct,0,5,5,7,7,4
"5,9,0x8218","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x8219","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x821a","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x821b","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x821c","8,26,0x30483000",stable,0,5,5,7,8,5
"5,9,0x821d","8,26,0x30483000",stable,0,5,5,7,8,5
"5,9,0x821e","8,18,0x384444443800",spaceship,3,5,5,8,8,7
"5,9,0x821f","8,18,0x303c42060400",spaceship,2,5,5,8,8,8
"5,9,0x8221","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8222","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8223","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0x8224","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8225","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8226","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8227","8,28,0xc120c00",stable,0,5,5,7,8,5
"5,9,0x8228","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8229","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x822a","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x822b","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0x822c","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x822d","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x822e","7,17,0x4144450400",spaceship,2,5,5,8,7,5
"5,9,0x822f","8,36,0xe0000",spaceship,2,5,5,7,8,5
"5,9,0x8401","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8402","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8403","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8404","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8405","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8406","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8407","6,42,0x0",extinct,0,5,5,7,6,3
"5,9,0x8408","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8409","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x840a","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x840b","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x840c","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x840d","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x840e","6,14,0x8514200",stable,0,5,5,7,6,5
"5,9,0x840f","6,42,0x0",extinct,0,5,5,7,6,5
"5,9,0x8410","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8411","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8412","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8413","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8414","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8415","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8416","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8417","7,49,0x0",extinct,0,5,5,7,7,3
"5,9,0x8418","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8419","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x841a","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x841b","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x841c","7,29,0xe0000",oscilator,2,5,5,7,7,4
"5,9,0x841d","7,49,0x0",extinct,0,5,5,7,7,4
"5,9,0x841e","7,49,0x0",extinct,0,5,5,7,7,8
"5,9,0x841f","7,23,0x83c4448e00",spaceship,3,5,5,9,7,6
"5,9,0x8421","7,11,0x41428200",stable,0,5,5,6,7,3
"5,9,0x8422","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x8423","7,11,0x20a2228200",spaceship,2,5,5,7,7,5
"5,9,0x8424","7,10,0xc2430000",stable,0,5,5,6,7,5
"5,9,0x8425","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x8426","8,12,0xc14120c0400",spaceship,3,5,5,7,8,7
"5,9,0x8427","7,31,0x30600",stable,0,5,5,7,7,5
"5,9,0x8428","7,11,0x40810000",oscilator,2,5,5,6,7,4
"5,9,0x8429","7,11,0x41428200",stable,0,5,5,6,7,3
"5,9,0x842a","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x842b","7,11,0x20a2228200",spaceship,2,5,5,7,7,5
"5,9,0x842c","7,10,0xc2430000",stable,0,5,5,6,7,5
"5,9,0x842d","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x842e","10,15,0x1806014029cc6c05008000",spaceship,4,5,5,10,10,17
"5,9,0x842f","10,15,0x100a036339402806018000",spaceship,4,5,5,10,10,19
"5,9,0x8430","8,13,0x404040000",oscilator,2,5,5,6,8,4
"5,9,0x8431","8,13,0x40a0a0400",stable,0,5,5,6,8,3
"5,9,0x8432","8,48,0x0",extinct,0,5,5,6,8,5
"5,9,0x8433","8,13,0x40a110a0400",spaceship,2,5,5,7,8,5
"5,9,0x8434","8,12,0xc120c0000",stable,0,5,5,6,8,5
"5,9,0x8435","8,48,0x0",extinct,0,5,5,6,8,5
"5,9,0x8436","9,14,0x1814090300800",spaceship,3,5,5,7,9,7
"5,9,0x8437","8,36,0xc0c00",stable,0,5,5,7,8,5
"5,9,0x8438","8,13,0x404040000",oscilator,2,5,5,6,8,4
"5,9,0x8439","8,13,0x40a0a0400",stable,0,5,5,6,8,3
"5,9,0x843a","8,48,0x0",extinct,0,5,5,6,8,5
"5,9,0x843b","8,13,0x40a110a0400",spaceship,2,5,5,7,8,5
"5,9,0x843c","9,13,0x3026110483800",spaceship,2,5,5,7,9,9
"5,9,0x843d","8,56,0x0",extinct,0,5,5,7,8,5
"5,9,0x843e","9,37,0x603000000",stable,0,5,5,8,9,10
"5,9,0x843f","11,6,0x80280087111a48041064070000",spaceship,8,5,5,10,11,11
"5,9,0x8441","6,15,0x186000",stable,0,5,5,6,6,2
"5,9,0x8442","6,15,0x186000",stable,0,5,5,6,6,2
"5,9,0x8443","6,36,0x0",extinct,0,5,5,6,6,5
"5,9,0x8444","6,15,0x186000",stable,0,5,5,6,6,3
"5,9,0x8445","6,36,0x0",extinct,0,5,5,6,6,5
"5,9,0x8448","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8449","6,15,0x186000",stable,0,5,5,6,6,2
"5,9,0x844c","6,9,0x4292300",stable,0,5,5,6,6,4
"5,9,0x844d","6,36,0x0",extinct,0,5,5,6,6,3
"5,9,0x8450","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8451","7,18,0xc18000",stable,0,5,5,6,7,2
"5,9,0x8454","7,18,0xc18000",stable,0,5,5,6,7,3
"5,9,0x8455","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x8458","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8459","7,18,0xc18000",stable,0,5,5,6,7,2
"5,9,0x845c","7,18,0x61450400",stable,0,5,5,7,7,6
"5,9,0x845d","7,49,0x0",extinct,0,5,5,7,7,4
"5,9,0x8461","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x8481","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8482","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8483","6,36,0x0",extinct,0,5,5,6,6,3
"5,9,0x8484","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8485","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8486","6,20,0xc300",stable,0,5,5,6,6,4
"5,9,0x8487","6,15,0x4692700",spaceship,2,5,5,7,6,4
"5,9,0x8488","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8489","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x848a","6,14,0x312300",stable,0,5,5,6,6,4
"5,9,0x848b","6,15,0x10a300",stable,0,5,5,6,6,2
"5,9,0x8490","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8491","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8492","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8493","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x8498","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x8499","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x849a","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x849b","7,17,0xc2450400",stable,0,5,5,7,7,4
"5,9,0x84a1","7,18,0xc28200",stable,0,5,5,6,7,3
"5,9,0x84a2","7,42,0x0",extinct,0,5,5,6,7,6
"5,9,0x84a3","7,49,0x0",extinct,0,5,5,7,7,5
"5,9,0x8501","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8502","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8503","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8504","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8505","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8506","6,20,0xc300",stable,0,5,5,6,6,3
"5,9,0x8507","6,25,0x414600",spaceship,4,5,5,8,6,6
"5,9,0x8508","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8509","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x850a","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x850b","6,14,0x312300",stable,0,5,5,6,6,5
"5,9,0x850c","6,19,0x18600",stable,0,5,5,6,6,2
"5,9,0x850d","6,36,0x0",extinct,0,5,5,6,6,5
"5,9,0x850e","7,29,0x40a1800",spaceship,4,5,5,8,7,6
"5,9,0x850f","7,16,0xe224488e00",spaceship,3,5,5,8,7,7
"5,9,0x8510","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8511","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8512","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8513","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8514","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8515","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x8516","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x8517","7,49,0x0",extinct,0,5,5,7,7,4
"5,9,0x8521","7,11,0x41428200",stable,0,5,5,6,7,3
"5,9,0x8522","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x8523","7,11,0x20a2228200",spaceship,2,5,5,7,7,5
"5,9,0x8524","7,10,0xc2430000",stable,0,5,5,6,7,5
"5,9,0x8525","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x8526","8,11,0x1c22424c3000",spaceship,4,5,5,7,8,6
"5,9,0x8527","10,75,0x1c0d856110240e000",spaceship,9,5,5,14,10,14
"5,9,0x8601","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8602","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8603","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8604","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8605","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8606","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8607","7,49,0x0",extinct,0,5,5,7,7,3
"5,9,0x8608","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8609","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x860a","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x860b","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x860c","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x860d","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x860e","7,49,0x0",extinct,0,5,5,7,7,5
"5,9,0x860f","7,49,0x0",extinct,0,5,5,7,7,4
"5,9,0x8610","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8611","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8612","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8613","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8614","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8615","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x8616","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x8617","8,19,0x1c2222221c00",spaceship,3,5,5,8,8,10
"5,9,0x8618","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x8619","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x861a","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x861b","7,16,0x1050a0800",spaceship,2,5,5,7,7,4
"5,9,0x861c","8,26,0x30483000",stable,0,5,5,7,8,5
"5,9,0x861d","8,18,0x384444443800",spaceship,3,5,5,8,8,8
"5,9,0x861e","8,18,0x384444443800",spaceship,3,5,5,8,8,7
"5,9,0x861f","9,11,0x1c1e198581c04000",spaceship,6,5,5,8,9,13
"5,9,0x8621","8,13,0x40a0a0400",stable,0,5,5,6,8,3
"5,9,0x8622","8,48,0x0",extinct,0,5,5,6,8,5
"5,9,0x8623","8,13,0x40a110a0400",spaceship,2,5,5,7,8,5
"5,9,0x8624","8,12,0xc120c0000",stable,0,5,5,6,8,5
"5,9,0x8625","8,48,0x0",extinct,0,5,5,6,8,5
"5,9,0x8626","9,14,0x1814090300800",spaceship,3,5,5,7,9,7
"5,9,0x8627","8,36,0xc0c00",stable,0,5,5,7,8,5
"5,9,0x8628","8,13,0x404040000",oscilator,2,5,5,6,8,4
"5,9,0x8629","8,13,0x40a0a0400",stable,0,5,5,6,8,3
"5,9,0x862a","8,48,0x0",extinct,0,5,5,6,8,5
"5,9,0x862b","8,13,0x40a110a0400",spaceship,2,5,5,7,8,5
"5,9,0x862c","8,12,0xa120a0000",spaceship,4,5,5,6,8,7
"5,9,0x862d","8,48,0x0",extinct,0,5,5,6,8,5
"5,9,0x862e","9,13,0xc0f0c4c4823c08000",spaceship,5,5,5,9,9,7
"5,9,0x862f","8,11,0x1c2222221c0000",spaceship,3,5,5,8,8,9
"5,9,0x8801","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8802","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8803","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8804","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8805","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8808","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8809","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x880c","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x880d","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8810","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8811","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8814","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8815","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8818","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8819","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x881c","7,16,0x1050a0800",stable,0,5,5,7,7,5
"5,9,0x881d","7,16,0x1848a0800",stable,0,5,5,7,7,5
"5,9,0x8821","6,15,0x186000",stable,0,5,5,6,6,2
"5,9,0x8822","6,15,0x186000",stable,0,5,5,6,6,2
"5,9,0x8823","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0x8824","6,15,0x186000",stable,0,5,5,6,6,3
"5,9,0x8825","6,15,0x186000",stable,0,5,5,6,6,4
"5,9,0x8828","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8829","6,15,0x186000",stable,0,5,5,6,6,2
"5,9,0x882c","6,9,0x428a100",stable,0,5,5,6,6,4
"5,9,0x882d","6,15,0x18a100",stable,0,5,5,6,6,2
"5,9,0x8830","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8831","7,18,0xc18000",stable,0,5,5,6,7,2
"5,9,0x8834","7,18,0xc18000",stable,0,5,5,6,7,3
"5,9,0x8835","7,18,0xc18000",stable,0,5,5,6,7,4
"5,9,0x8838","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8839","7,18,0xc18000",stable,0,5,5,6,7,2
"5,9,0x883c","7,10,0x61a44b0c00",spaceship,2,5,5,7,7,5
