start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(5, 4):(0, 0)|(5, 4):2:0x200b5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200b6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200b9","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 4):(0, 0)|(5, 4):2:0x200ba","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 4):(0, 0)|(5, 4):2:0x200bc","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200c7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200cb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200cd","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 4):(0, 0)|(5, 4):2:0x200d3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200d5","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 4):(0, 0)|(5, 4):2:0x200d6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200d9","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 4):(0, 0)|(5, 4):2:0x200da","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200dc","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 4):(0, 0)|(5, 4):2:0x200e3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x200e5","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(5, 4):(0, 0)|(5, 4):2:0x200e9","(23, 35):(0, 0)|(23, 35):17:0x8000000c10600001820c00000000000000000000000000001c000001c44000004500000000684101042a0a6032820048024000409481000a0aa0a01f40d817c3804a4038000d58000003c7800000cd98000031b1800003006000003c7800000306000",survival,0,5,5,23,35,99
"(5, 4):(0, 0)|(5, 4):2:0x200f2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):2:0x200f4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200227","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,4
"(5, 5):(0, 0)|(5, 5):3:0x20022b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x20022d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x20022e","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 5):(0, 0)|(5, 5):3:0x200233","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200235","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200236","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200239","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x20023a","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x20023c","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,4
"(5, 5):(0, 0)|(5, 5):3:0x200265","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):3:0x200266","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200269","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x20026a","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x20026c","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200271","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200272","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200274","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200278","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x2002a3","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):3:0x2002a5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x2002a6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x2002a9","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x2002aa","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x2002ac","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x2002b1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x2002b2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x2002b4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x2002b8","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):3:0x2002e2","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 5):(0, 0)|(5, 5):3:0x2002e4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x2002e8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):3:0x200323","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200325","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200326","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200329","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x20032a","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x20032c","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200331","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200332","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200334","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):3:0x200338","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200362","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200364","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200368","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x2003a2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):3:0x2003a4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x2003a8","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 4):(0, 0)|(5, 4):2:0x2010f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 3):(0, 0)|(5, 3):1:0x204f","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,4
"(5, 4):(0, 0)|(5, 4):2:0x2011b","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,4
"(5, 4):(0, 0)|(5, 4):2:0x2011d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):2:0x2011e","(22, 54):(0, 0)|(22, 54):4:0x8000000000000700000000000016000000000000080c000000000e6030000000003380000000000048000000000001f000000000000100000000000000000000e1c20007000000190800360000604c600158000181c0180440000000006009000000000280380004000075000000081800a4c00000e060003f000000000000300000000060280000000001808000000000000380",survival,0,5,5,22,54,99
"(5, 3):(0, 0)|(5, 3):1:0x2057","(54, 23):(0, 0)|(54, 23):5:0x18000000000000000000000070000210000320004580034220031cc0023100000000000000000400001400006c000090018360030280000200000000030000060e0000000000000001800003000000000000000300000c00000400000000000000000000000000000000000000000030000060000000000000000000000000000000040000c8300209980ca4080c43900e24e00006000044000010",survival,0,5,5,54,23,99
"(5, 4):(0, 0)|(5, 4):2:0x2012b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x2012d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x2012e","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,4
"(5, 3):(0, 0)|(5, 3):1:0x205d","(23, 54):(0, 0)|(23, 54):8:0x20000000000000c000000000000581800000000008060000000000000000800000840006060000020d801814000200a6000000001c027000000000980900400000022018078180000280063106000000003118800001b00003c200000100000408000000800000000000088000000000004000000000000160000000000c095000000000302580000000000048000000000001200000000000038",survival,0,5,5,23,54,99
"(5, 3):(0, 0)|(5, 3):1:0x205e","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,5,5,4,4,3
"(5, 4):(0, 0)|(5, 4):2:0x20139","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 4):(0, 0)|(5, 4):2:0x2013a","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,6
"(5, 4):(0, 0)|(5, 4):2:0x2013c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 3):(0, 0)|(5, 3):1:0x2067","(3, 3):(0, 0)|(3, 3):0:0x172",spaceship,4,5,5,3,3,5
"(5, 4):(0, 0)|(5, 4):2:0x2014b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 4):(0, 0)|(5, 4):2:0x2014d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x2014e","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(5, 3):(0, 0)|(5, 3):1:0x206b","(3, 3):(0, 0)|(3, 3):0:0x11e",spaceship,4,5,5,3,3,5
"(5, 3):(0, 0)|(5, 3):1:0x206d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 3):(0, 0)|(5, 3):1:0x206e","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,2
"(5, 4):(0, 0)|(5, 4):2:0x20159","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,13
"(5, 4):(0, 0)|(5, 4):2:0x2015a","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,2
"(5, 4):(0, 0)|(5, 4):2:0x2015c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 3):(0, 0)|(5, 3):1:0x2073","(3, 3):(0, 0)|(3, 3):1:0xa7",spaceship,4,5,5,3,3,5
"(5, 3):(0, 0)|(5, 3):1:0x2075","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 3):(0, 0)|(5, 3):1:0x2076","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,2
"(5, 4):(0, 0)|(5, 4):2:0x20169","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(5, 4):(0, 0)|(5, 4):2:0x2016a","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,9
"(5, 4):(0, 0)|(5, 4):2:0x2016c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 3):(0, 0)|(5, 3):1:0x207a","(50, 24):(0, 0)|(50, 24):15:0x1000003000004000005e0000346001849001949001946000000000000001000006c00006c0000000000360c00360c000800000000002060002060002000000000000c00000c000000000000000000700000100000200000000000000000000000000000000000000c00000c00000000000000000000000000000000000000001e31003f3ac0583840df24407203802c0200080000",survival,0,5,5,50,24,99
"(5, 4):(0, 0)|(5, 4):2:0x20187","(3, 3):(0, 0)|(3, 3):0:0x172",spaceship,4,5,5,3,3,5
"(5, 4):(0, 0)|(5, 4):2:0x2018b","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 4):(0, 0)|(5, 4):2:0x2018d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x2018e","(3, 3):(0, 0)|(3, 3):0:0x172",spaceship,4,5,5,3,3,5
"(5, 4):(0, 0)|(5, 4):2:0x20193","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,4
"(5, 4):(0, 0)|(5, 4):2:0x20195","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):2:0x20196","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 4):(0, 0)|(5, 4):2:0x20199","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(5, 4):(0, 0)|(5, 4):2:0x2019a","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 4):(0, 0)|(5, 4):2:0x2019c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x201a3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x201a5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x201a6","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,4
"(5, 4):(0, 0)|(5, 4):2:0x201a9","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 4):(0, 0)|(5, 4):2:0x201aa","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):2:0x201ac","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 4):(0, 0)|(5, 4):2:0x201b2","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,6
"(5, 4):(0, 0)|(5, 4):2:0x201b4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):2:0x201c3","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 4):(0, 0)|(5, 4):2:0x201c5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x201c6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x201c9","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x201ca","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 4):(0, 0)|(5, 4):2:0x201cc","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x201d2","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,2
"(5, 4):(0, 0)|(5, 4):2:0x201d4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):2:0x201e2","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(5, 4):(0, 0)|(5, 4):2:0x201e4","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,6
"(5, 5):(0, 0)|(5, 5):3:0x200607","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x20060b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x20060d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x20060e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x200613","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200615","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200616","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200619","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x20061a","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x20061c","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,4
"(5, 5):(0, 0)|(5, 5):3:0x200629","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(5, 5):(0, 0)|(5, 5):3:0x20062a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x20062c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200631","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200632","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200634","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200638","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200646","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x200649","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x20064a","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 5):(0, 0)|(5, 5):3:0x20064c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x200651","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200652","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200654","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200658","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200668","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200683","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200685","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200686","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x200689","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x20068a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x20068c","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,4
"(5, 5):(0, 0)|(5, 5):3:0x200691","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200692","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200694","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200698","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):3:0x2006a2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x2006a4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x2006a8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x2006c2","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(5, 5):(0, 0)|(5, 5):3:0x2006c4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):3:0x2006c8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x200703","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200705","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200706","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x200709","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x20070a","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x20070c","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200711","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200712","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200714","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):3:0x200718","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200722","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):3:0x200724","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):3:0x200728","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):3:0x200742","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 5):(0, 0)|(5, 5):3:0x200744","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x200748","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(5, 5):(0, 0)|(5, 5):3:0x200782","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):3:0x200784","(54, 23):(0, 0)|(54, 23):5:0x18000000000000000000000070000210000320004580034220031cc0023100000000000000000400001400006c000090018360030280000200000000030000060e0000000000000001800003000000000000000300000c00000400000000000000000000000000000000000000000030000060000000000000000000000000000000040000c8300209980ca4080c43900e24e00006000044000010",survival,0,5,5,54,23,99
"(5, 5):(0, 0)|(5, 5):3:0x200788","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 4):(0, 0)|(5, 4):2:0x2020f","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,3
"(5, 3):(0, 0)|(5, 3):1:0x208f","(3, 3):(0, 0)|(3, 3):0:0x15a",spaceship,4,5,5,3,3,5
"(5, 4):(0, 0)|(5, 4):2:0x2021b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 4):(0, 0)|(5, 4):2:0x2021d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):2:0x2021e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 4):(0, 0)|(5, 4):2:0x2022b","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
